;HT;Hmix;Hlocal;Hfeld;Hchave;Placa;codigo
1423;NA;13.96;13.96;20.02;19.82;77;0323 A2_080LCU_77
1424;NA;11.16;11.16;17;17.09;78;0323 A2_080LCU_78
1425;16;16;14.67;20.75;20.49;79;0323 A2_080LCU_79
1426;18;18;15.31;21.41;21.12;1;0324 A2_082LCU_1
1427;NA;13.44;13.44;19.48;19.35;2;0324 A2_082LCU_2
1428;NA;11.44;11.44;17.31;17.4;3;0324 A2_082LCU_3
1429;NA;11.55;11.55;17.44;17.51;4;0324 A2_082LCU_4
1430;18;18;16.46;22.54;22.19;5;0324 A2_082LCU_5
1431;12.5;12.5;9.59;15.21;15.51;6;0324 A2_082LCU_6
1432;NA;14.42;14.42;20.5;20.28;7;0324 A2_082LCU_7
1433;NA;13.6;13.6;19.64;19.5;8;0324 A2_082LCU_8
1434;16;16;15.8;21.89;21.58;9;0324 A2_082LCU_9
1435;NA;11.33;11.33;17.19;17.28;10;0324 A2_082LCU_10
1436;NA;14.17;14.17;20.23;20.04;11;0324 A2_082LCU_11
1437;NA;8.73;8.73;14.2;14.61;12;0324 A2_082LCU_12
1438;17;17;12.16;18.11;18.11;13;0324 A2_082LCU_13
1439;NA;16.51;16.51;22.59;22.24;14;0324 A2_082LCU_14
1440;NA;13.29;13.29;19.31;19.2;15;0324 A2_082LCU_15
1441;NA;12.49;12.49;18.46;18.43;16;0324 A2_082LCU_16
1442;NA;11.55;11.55;17.44;17.51;17;0324 A2_082LCU_17
1443;NA;11.78;11.78;17.68;17.73;18;0324 A2_082LCU_18
1444;NA;14.06;14.06;20.13;19.95;19;0324 A2_082LCU_19
1445;NA;8.04;8.04;13.38;13.87;20;0324 A2_082LCU_20
1446;NA;16.65;16.65;22.73;22.36;21;0324 A2_082LCU_21
1447;NA;15.21;15.21;21.31;21.03;22.1;0324 A2_082LCU_22.1
1448;5;5;3.81;7.88;8.81;22.2;0324 A2_082LCU_22.2
1449;NA;10.36;10.36;16.09;16.3;23;0324 A2_082LCU_23
1450;NA;15.46;15.46;21.55;21.26;24;0324 A2_082LCU_24
1451;NA;15.36;15.36;21.45;21.17;26;0324 A2_082LCU_26
1452;NA;13.29;13.29;19.31;19.2;27;0324 A2_082LCU_27
1453;NA;10.65;10.65;16.42;16.6;28;0324 A2_082LCU_28
1454;NA;11.22;11.22;17.06;17.17;29;0324 A2_082LCU_29
1455;NA;10.99;10.99;16.81;16.94;30;0324 A2_082LCU_30
1456;16;16;14.72;20.81;20.57;31;0324 A2_082LCU_31
1457;NA;9.94;9.94;15.62;15.88;32;0324 A2_082LCU_32
1458;NA;12.86;12.86;18.86;18.79;33;0324 A2_082LCU_33
1459;NA;10.82;10.82;16.62;16.77;34;0324 A2_082LCU_34
1460;17;17;12.76;18.75;18.69;35;0324 A2_082LCU_35
1461;NA;8.11;8.11;13.45;13.94;36;0324 A2_082LCU_36
1462;16;16;15.7;21.79;21.49;37;0324 A2_082LCU_37
1463;NA;12.65;12.65;18.63;18.59;38;0324 A2_082LCU_38
1464;NA;11.78;11.78;17.68;17.73;39;0324 A2_082LCU_39
1465;NA;11.78;11.78;17.68;17.73;40;0324 A2_082LCU_40
1466;16;16;16.22;22.31;21.97;41;0324 A2_082LCU_41
1467;NA;12.33;12.33;18.28;18.27;42;0324 A2_082LCU_42
1468;NA;13.23;13.23;19.26;19.15;43;0324 A2_082LCU_43
1469;17.5;17.5;17.02;23.08;22.7;44;0324 A2_082LCU_44
1470;NA;12.97;12.97;18.98;18.9;45;0324 A2_082LCU_45
1471;NA;13.34;13.34;19.37;19.25;46;0324 A2_082LCU_46
1472;NA;14.22;14.22;20.29;20.09;47;0324 A2_082LCU_47
1473;15;15;12.38;18.34;18.32;48;0324 A2_082LCU_48
1474;NA;14.77;14.77;20.86;20.61;49;0324 A2_082LCU_49
1475;6;6;3.3;7.14;8.1;50;0324 A2_082LCU_50
1476;NA;11.1;11.1;16.94;17.06;51;0324 A2_082LCU_51
1477;NA;12.86;12.86;18.86;18.79;52;0324 A2_082LCU_52
1478;NA;15.21;15.21;21.31;21.03;53;0324 A2_082LCU_53
1479;NA;14.97;14.97;21.06;20.8;54;0324 A2_082LCU_54
1480;NA;12.54;12.54;18.52;18.48;55;0324 A2_082LCU_55
1481;NA;13.91;13.91;19.97;19.8;56;0324 A2_082LCU_56
1482;NA;7.34;7.34;12.51;13.1;57;0324 A2_082LCU_57
1483;NA;13.91;13.91;19.97;19.8;58.1;0324 A2_082LCU_58.1
1484;NA;8.86;8.86;14.35;14.75;58.2;0324 A2_082LCU_58.2
1485;14;14;5.24;9.84;10.65;59;0324 A2_082LCU_59
1486;NA;15.7;15.7;21.79;21.49;60;0324 A2_082LCU_60
1487;NA;13.18;13.18;19.2;19.1;61;0324 A2_082LCU_61
1488;NA;7.14;7.14;12.27;12.88;62;0324 A2_082LCU_62
1489;NA;14.01;14.01;20.08;19.9;63;0324 A2_082LCU_63
1490;NA;13.7;13.7;19.75;19.6;64;0324 A2_082LCU_64
1491;NA;15.26;15.26;21.36;21.08;65;0324 A2_082LCU_65
1492;NA;14.01;14.01;20.08;19.9;66;0324 A2_082LCU_66
1493;15;15;15.94;22.03;21.71;67;0324 A2_082LCU_67
1494;16;16;16.46;22.54;22.19;68;0324 A2_082LCU_68
1495;NA;14.11;14.11;20.18;19.99;69;0324 A2_082LCU_69
1496;NA;12.76;12.76;18.75;18.69;70;0324 A2_082LCU_70
1497;NA;10.24;10.24;15.96;16.18;71;0324 A2_082LCU_71
1498;NA;11.72;11.72;17.62;17.67;72;0324 A2_082LCU_72
1499;16.5;16.5;14.22;20.29;20.09;73;0324 A2_082LCU_73
1500;16.5;16.5;15.55;21.65;21.35;74;0324 A2_082LCU_74
1501;16;16;17.43;23.48;23.08;75;0324 A2_082LCU_75
1502;NA;8.04;8.04;13.38;13.87;76;0324 A2_082LCU_76
1503;NA;14.42;14.42;20.5;20.28;77;0324 A2_082LCU_77
1504;NA;16.22;16.22;22.31;21.97;78;0324 A2_082LCU_78
1505;16.5;16.5;17.56;23.61;23.21;79;0324 A2_082LCU_79
1506;NA;11.61;11.61;17.5;17.56;80;0324 A2_082LCU_80
1507;NA;11.1;11.1;16.94;17.06;81;0324 A2_082LCU_81
1508;15;15;14.22;20.29;20.09;82;0324 A2_082LCU_82
1509;15;15;16.18;22.27;21.93;83;0324 A2_082LCU_83
1510;NA;10.12;10.12;15.82;16.06;84;0324 A2_082LCU_84
1511;NA;11.5;11.5;17.38;17.45;85;0324 A2_082LCU_85
1512;NA;11.33;11.33;17.19;17.28;86;0324 A2_082LCU_86
1513;NA;12.38;12.38;18.34;18.32;87;0324 A2_082LCU_87
1514;16;16;12.92;18.92;18.84;88;0324 A2_082LCU_88
1515;NA;15.46;15.46;21.55;21.26;89;0324 A2_082LCU_89
1516;NA;14.47;14.47;20.55;20.33;90;0324 A2_082LCU_90
1517;16;16;15.51;21.6;21.32;1;0324 A2_083LCU_1
1518;NA;8.61;8.61;14.06;14.49;2;0324 A2_083LCU_2
1519;NA;13.81;13.81;19.86;19.71;3;0324 A2_083LCU_3
1520;NA;13.39;13.39;19.43;19.31;4;0324 A2_083LCU_4
1521;NA;13.5;13.5;19.54;19.42;5;0324 A2_083LCU_5
1522;NA;12.27;12.27;18.22;18.23;7;0324 A2_083LCU_7
1523;NA;14.82;14.82;20.91;20.67;8;0324 A2_083LCU_8
1524;NA;12.92;12.92;18.92;18.86;9;0324 A2_083LCU_9
1525;NA;15.12;15.12;21.21;20.95;10;0324 A2_083LCU_10
1526;NA;15.07;15.07;21.16;20.91;11;0324 A2_083LCU_11
1527;NA;15.94;15.94;22.03;21.72;13;0324 A2_083LCU_13
1528;NA;14.52;14.52;20.6;20.39;14;0324 A2_083LCU_14
1529;NA;14.22;14.22;20.29;20.1;16;0324 A2_083LCU_16
1530;17.25;17.25;17.11;23.17;22.8;17;0324 A2_083LCU_17
1531;NA;10.65;10.65;16.42;16.61;18;0324 A2_083LCU_18
1532;NA;16.37;16.37;22.45;22.12;19;0324 A2_083LCU_19
1533;NA;7.66;7.66;12.91;13.46;20;0324 A2_083LCU_20
1534;NA;15.51;15.51;21.6;21.32;21;0324 A2_083LCU_21
1535;NA;6.41;6.41;11.35;12.05;22;0324 A2_083LCU_22
1536;NA;16.41;16.41;22.5;22.16;23;0324 A2_083LCU_23
1537;NA;14.17;14.17;20.23;20.05;24;0324 A2_083LCU_24
1538;NA;13.65;13.65;19.7;19.56;25;0324 A2_083LCU_25
1539;NA;13.7;13.7;19.75;19.61;26;0324 A2_083LCU_26
1540;16.5;16.5;16.08;22.17;21.86;27;0324 A2_083LCU_27
1541;NA;17.2;17.2;23.26;22.89;28;0324 A2_083LCU_28
1542;NA;15.16;15.16;21.26;21;29;0324 A2_083LCU_29
1543;NA;15.75;15.75;21.84;21.54;30;0324 A2_083LCU_30
1544;NA;13.29;13.29;19.31;19.21;31;0324 A2_083LCU_31
1545;17.5;17.5;16.83;22.91;22.55;32;0324 A2_083LCU_32
1546;NA;14.17;14.17;20.23;20.05;33;0324 A2_083LCU_33
1547;17;17;17.43;23.48;23.1;34;0324 A2_083LCU_34
1548;17;17;16.32;22.41;22.07;35;0324 A2_083LCU_35
1549;NA;7.79;7.79;13.07;13.6;36;0324 A2_083LCU_36
1550;17.25;17.25;16.37;22.45;22.12;37.1;0324 A2_083LCU_37.1
1551;NA;8.61;8.61;14.06;14.49;37.2;0324 A2_083LCU_37.2
1552;17;17;14.22;20.29;20.1;38;0324 A2_083LCU_38
1553;NA;14.11;14.11;20.18;20.01;39;0324 A2_083LCU_39
1554;NA;14.11;14.11;20.18;20.01;40;0324 A2_083LCU_40
1555;NA;13.08;13.08;19.09;19.01;41;0324 A2_083LCU_41
1556;NA;15.16;15.16;21.26;21;42;0324 A2_083LCU_42
1557;NA;10.36;10.36;16.09;16.31;43;0324 A2_083LCU_43
1558;NA;15.55;15.55;21.65;21.36;44.1;0324 A2_083LCU_44.1
1559;NA;9.04;9.04;14.57;14.95;44.5;0324 A2_083LCU_44.5
1560;NA;14.32;14.32;20.39;20.2;45;0324 A2_083LCU_45
1561;NA;10.24;10.24;15.96;16.19;46;0324 A2_083LCU_46
1562;NA;13.02;13.02;19.03;18.96;47;0324 A2_083LCU_47
1563;NA;15.8;15.8;21.89;21.59;48;0324 A2_083LCU_48
1564;13.5;13.5;8.17;13.53;14.02;49;0324 A2_083LCU_49
1565;NA;15.8;15.8;21.89;21.59;50;0324 A2_083LCU_50
1566;NA;11.39;11.39;17.25;17.35;51;0324 A2_083LCU_51
1567;NA;14.57;14.57;20.65;20.44;52;0324 A2_083LCU_52
1568;NA;11.83;11.83;17.74;17.79;53;0324 A2_083LCU_53
1569;NA;14.72;14.72;20.81;20.58;54;0324 A2_083LCU_54
1570;NA;13.81;13.81;19.86;19.71;55;0324 A2_083LCU_55
1571;NA;14.57;14.57;20.65;20.44;56;0324 A2_083LCU_56
1572;NA;11.39;11.39;17.25;17.35;57;0324 A2_083LCU_57
1573;NA;12.22;12.22;18.17;18.17;58;0324 A2_083LCU_58
1574;14.5;14.5;15.46;21.55;21.27;59;0324 A2_083LCU_59
1575;13.5;13.5;6.27;11.18;11.89;60;0324 A2_083LCU_60
1576;NA;13.13;13.13;19.15;19.06;61;0324 A2_083LCU_61
1577;NA;8.73;8.73;14.2;14.62;62;0324 A2_083LCU_62
1578;19;19;18.89;24.84;24.42;63;0324 A2_083LCU_63
1579;NA;12.65;12.65;18.63;18.6;64;0324 A2_083LCU_64
1580;NA;11.05;11.05;16.87;17.01;65;0324 A2_083LCU_65
1581;18.5;18.5;15.7;21.79;21.5;66;0324 A2_083LCU_66
1582;NA;12.65;12.65;18.63;18.6;67;0324 A2_083LCU_67
1583;NA;14.01;14.01;20.08;19.91;68;0324 A2_083LCU_68
1584;NA;13.86;13.86;19.92;19.76;69;0324 A2_083LCU_69
1585;NA;14.27;14.27;20.34;20.15;70;0324 A2_083LCU_70
1586;NA;8.86;8.86;14.35;14.75;71;0324 A2_083LCU_71
1587;NA;13.81;13.81;19.86;19.71;72;0324 A2_083LCU_72
1588;NA;12.22;12.22;18.17;18.17;73;0324 A2_083LCU_73
1589;17.75;17.75;14.82;20.91;20.67;74;0324 A2_083LCU_74
1590;NA;14.52;14.52;20.6;20.39;75;0324 A2_083LCU_75
1591;NA;14.77;14.77;20.86;20.63;76;0324 A2_083LCU_76
1592;NA;12.6;12.6;18.58;18.54;77;0324 A2_083LCU_77
1593;17.25;17.25;15.46;21.55;21.27;78;0324 A2_083LCU_78
1594;NA;14.22;14.22;20.29;20.1;79;0324 A2_083LCU_79
1595;NA;12.33;12.33;18.28;18.28;80;0324 A2_083LCU_80
1596;19;19;17.15;23.22;22.85;81;0324 A2_083LCU_81
1597;NA;14.06;14.06;20.13;19.96;82;0324 A2_083LCU_82
1598;17.75;17.75;15.16;21.26;21;83;0324 A2_083LCU_83
1599;NA;11.22;11.22;17.06;17.18;84;0324 A2_083LCU_84
1600;16;16;10.65;16.42;16.61;85;0324 A2_083LCU_85
1601;NA;13.5;13.5;19.54;19.42;86;0324 A2_083LCU_86
1602;NA;14.52;14.52;20.6;20.39;87;0324 A2_083LCU_87
1603;15;15;9.04;14.57;14.95;88;0324 A2_083LCU_88
1604;17;17;14.52;20.6;20.39;89;0324 A2_083LCU_89
1605;NA;14.77;14.77;20.86;20.63;90;0324 A2_083LCU_90
1606;NA;14.17;14.17;20.23;20.05;91;0324 A2_083LCU_91
1607;16;16;11.89;17.81;17.85;92;0324 A2_083LCU_92
1608;17.75;17.75;16.46;22.54;22.21;93;0324 A2_083LCU_93
1609;16.5;16.5;14.82;20.91;20.67;94;0324 A2_083LCU_94
1610;NA;11.67;11.67;17.56;17.63;95;0324 A2_083LCU_95
1611;17.5;17.5;16.08;22.17;21.86;96;0324 A2_083LCU_96
1612;14;14;14.06;20.13;19.95;1;0325 A2_085LCU_1
1613;13.5;13.5;11.83;17.74;17.79;2;0325 A2_085LCU_2
1614;16.5;16.5;16.13;22.22;21.89;3;0325 A2_085LCU_3
1615;NA;10.93;10.93;16.75;16.89;4;0325 A2_085LCU_4
1616;15.25;15.25;11.1;16.94;17.06;5;0325 A2_085LCU_5
1617;14.5;14.5;16.83;22.91;22.54;6;0325 A2_085LCU_6
1618;NA;12.6;12.6;18.58;18.54;7;0325 A2_085LCU_7
1619;NA;12.11;12.11;18.05;18.06;8;0325 A2_085LCU_8
1620;NA;14.82;14.82;20.91;20.67;9;0325 A2_085LCU_9
1621;14.5;14.5;15.84;21.94;21.63;10;0325 A2_085LCU_10
1622;NA;15.89;15.89;21.99;21.67;11;0325 A2_085LCU_11
1623;NA;11.44;11.44;17.31;17.4;12;0325 A2_085LCU_12
1624;NA;14.17;14.17;20.23;20.05;13;0325 A2_085LCU_13
1625;14.75;14.75;21.28;26.95;26.56;14;0325 A2_085LCU_14
1626;26;26;15.7;21.79;21.49;15.1;0325 A2_085LCU_15.1
1627;10;10;7.14;12.27;12.88;15.2;0325 A2_085LCU_15.2
1628;NA;14.92;14.92;21.01;20.76;16;0325 A2_085LCU_16
1629;NA;16.18;16.18;22.27;21.94;17;0325 A2_085LCU_17
1630;NA;16.46;16.46;22.54;22.2;18;0325 A2_085LCU_18
1631;NA;13.6;13.6;19.64;19.51;19;0325 A2_085LCU_19
1632;NA;16.27;16.27;22.36;22.02;20;0325 A2_085LCU_20
1633;NA;12.38;12.38;18.34;18.33;21;0325 A2_085LCU_21
1634;NA;18.63;18.63;24.6;24.18;24;0325 A2_085LCU_24
1635;NA;14.22;14.22;20.29;20.1;25;0325 A2_085LCU_25
1636;NA;13.08;13.08;19.09;19;26;0325 A2_085LCU_26
1637;NA;14.32;14.32;20.39;20.19;27;0325 A2_085LCU_27
1638;NA;12.86;12.86;18.86;18.8;28;0325 A2_085LCU_28
1639;NA;16.27;16.27;22.36;22.02;29;0325 A2_085LCU_29
1640;NA;12.86;12.86;18.86;18.8;30;0325 A2_085LCU_30
1641;NA;17.29;17.29;23.35;22.96;31;0325 A2_085LCU_31
1642;NA;8.79;8.79;14.28;14.68;32;0325 A2_085LCU_32
1643;NA;8.3;8.3;13.68;14.15;33;0325 A2_085LCU_33
1644;17.5;17.5;7.79;13.07;13.6;34;0325 A2_085LCU_34
1645;NA;10.12;10.12;15.82;16.07;35;0325 A2_085LCU_35
1646;14.5;14.5;14.37;20.44;20.24;36;0325 A2_085LCU_36
1647;NA;13.55;13.55;19.59;19.46;37;0325 A2_085LCU_37
1648;14.75;14.75;17.29;23.35;22.96;38;0325 A2_085LCU_38
1649;NA;12.76;12.76;18.75;18.69;39;0325 A2_085LCU_39
1650;NA;13.18;13.18;19.2;19.11;40;0325 A2_085LCU_40
1651;NA;13.91;13.91;19.97;19.8;41;0325 A2_085LCU_41
1652;NA;16.08;16.08;22.17;21.85;42;0325 A2_085LCU_42
1653;NA;14.82;14.82;20.91;20.67;43;0325 A2_085LCU_43
1654;NA;13.91;13.91;19.97;19.8;44;0325 A2_085LCU_44
1655;15.25;15.25;15.65;21.75;21.45;45;0325 A2_085LCU_45
1656;NA;19.4;19.4;25.3;24.87;46;0325 A2_085LCU_46
1657;NA;15.21;15.21;21.31;21.04;47;0325 A2_085LCU_47
1658;NA;16.83;16.83;22.91;22.54;48;0325 A2_085LCU_48
1659;NA;16.51;16.51;22.59;22.24;49;0325 A2_085LCU_49
1660;16.5;16.5;17.34;23.39;23;50;0325 A2_085LCU_50
1661;14.75;14.75;16.69;22.77;22.41;51;0325 A2_085LCU_51
1662;NA;14.82;14.82;20.91;20.67;52;0325 A2_085LCU_52
1663;NA;13.08;13.08;19.09;19;53;0325 A2_085LCU_53
1664;NA;14.97;14.97;21.06;20.81;54;0325 A2_085LCU_54
1665;NA;16.22;16.22;22.31;21.98;55;0325 A2_085LCU_55
1666;NA;17.11;17.11;23.17;22.8;56;0325 A2_085LCU_56
1667;NA;10.41;10.41;16.16;16.37;57;0325 A2_085LCU_57
1668;NA;11.89;11.89;17.81;17.84;58;0325 A2_085LCU_58
1669;NA;15.7;15.7;21.79;21.49;59;0325 A2_085LCU_59
1670;NA;15.94;15.94;22.03;21.72;60;0325 A2_085LCU_60
1671;13.25;13.25;12.92;18.92;18.85;61;0325 A2_085LCU_61
1672;13.25;13.25;8.42;13.83;14.29;62;0325 A2_085LCU_62
1673;NA;14.62;14.62;20.7;20.48;63;0325 A2_085LCU_63
1674;NA;12.92;12.92;18.92;18.85;64.2;0325 A2_085LCU_64.2
1675;NA;13.02;13.02;19.03;18.95;64.1;0325 A2_085LCU_64.1
1676;NA;16.55;16.55;22.64;22.28;65;0325 A2_085LCU_65
1677;13.5;13.5;16.92;23;22.63;66;0325 A2_085LCU_66
1678;9.75;9.75;8.11;13.45;13.95;67;0325 A2_085LCU_67
1679;NA;14.17;14.17;20.23;20.05;68;0325 A2_085LCU_68
1680;NA;7.47;7.47;12.67;13.24;69;0325 A2_085LCU_69
1681;15.5;15.5;13.08;19.09;19;70;0325 A2_085LCU_70
1682;NA;15.94;15.94;22.03;21.72;71;0325 A2_085LCU_71
1683;NA;13.34;13.34;19.37;19.26;72;0325 A2_085LCU_72
1684;13;13;10.93;16.75;16.89;73;0325 A2_085LCU_73
1685;NA;12.22;12.22;18.17;18.17;74;0325 A2_085LCU_74
1686;NA;17.88;17.88;23.9;23.49;1;0326 A2_090LCU_1
1687;NA;11.72;11.72;17.62;17.67;2;0326 A2_090LCU_2
1688;15;15;15.94;22.03;21.71;3;0326 A2_090LCU_3
1689;NA;17.2;17.2;23.26;22.87;4;0326 A2_090LCU_4
1690;NA;10.82;10.82;16.62;16.77;5;0326 A2_090LCU_5
1691;NA;18.28;18.28;24.27;23.85;6;0326 A2_090LCU_6
1692;NA;16.88;16.88;22.95;22.58;7;0326 A2_090LCU_7
1693;15;15;17.52;23.56;23.16;8;0326 A2_090LCU_8
1694;NA;14.57;14.57;20.65;20.42;9;0326 A2_090LCU_9
1695;16.5;16.5;16.32;22.41;22.06;10;0326 A2_090LCU_10
1696;NA;15.02;15.02;21.11;20.85;11;0326 A2_090LCU_11
1697;NA;16.27;16.27;22.36;22.02;12;0326 A2_090LCU_12
1698;NA;15.55;15.55;21.65;21.35;13;0326 A2_090LCU_13
1699;NA;15.6;15.6;21.7;21.39;14;0326 A2_090LCU_14
1700;16;16;19.86;25.71;25.28;15;0326 A2_090LCU_15
1701;NA;9.65;9.65;15.28;15.57;16;0326 A2_090LCU_16
1702;13;13;9.16;14.71;15.07;17;0326 A2_090LCU_17
1703;15.5;15.5;16.32;22.41;22.06;18;0326 A2_090LCU_18
1704;NA;19.19;19.19;25.11;24.67;20;0326 A2_090LCU_20
1705;NA;12.86;12.86;18.86;18.79;21;0326 A2_090LCU_21
1706;NA;18.63;18.63;24.6;24.17;22;0326 A2_090LCU_22
1707;NA;14.97;14.97;21.06;20.8;23;0326 A2_090LCU_23
1708;NA;12.97;12.97;18.98;18.89;24;0326 A2_090LCU_24
1709;NA;16.13;16.13;22.22;21.88;25;0326 A2_090LCU_25
1710;13;13;12.05;17.99;18;26;0326 A2_090LCU_26
1711;NA;16.32;16.32;22.41;22.06;27;0326 A2_090LCU_27
1712;NA;14.92;14.92;21.01;20.75;28;0326 A2_090LCU_28
1713;NA;14.32;14.32;20.39;20.19;29;0326 A2_090LCU_29
1714;NA;16.37;16.37;22.45;22.1;30;0326 A2_090LCU_30
1715;NA;13.96;13.96;20.02;19.85;31;0326 A2_090LCU_31
1716;NA;10.24;10.24;15.96;16.18;32;0326 A2_090LCU_32
1717;NA;14.82;14.82;20.91;20.66;33;0326 A2_090LCU_33
1718;NA;13.39;13.39;19.43;19.3;34;0326 A2_090LCU_34
1719;NA;13.44;13.44;19.48;19.35;35;0326 A2_090LCU_35
1720;NA;14.27;14.27;20.34;20.14;36;0326 A2_090LCU_36
1721;14;14;10.53;16.29;16.48;37;0326 A2_090LCU_37
1722;14;14;14.17;20.23;20.04;38;0326 A2_090LCU_38
1723;NA;13.02;13.02;19.03;18.95;39;0326 A2_090LCU_39
1724;NA;13.7;13.7;19.75;19.6;40;0326 A2_090LCU_40
1725;NA;17.38;17.38;23.43;23.04;41;0326 A2_090LCU_41
1726;NA;16.51;16.51;22.59;22.23;42;0326 A2_090LCU_42
1727;NA;9.22;9.22;14.78;15.13;43;0326 A2_090LCU_43
1728;NA;15.8;15.8;21.89;21.57;44;0326 A2_090LCU_44
1729;NA;11.16;11.16;17;17.11;45;0326 A2_090LCU_45
1730;NA;16.92;16.92;23;22.62;46;0326 A2_090LCU_46
1731;NA;14.17;14.17;20.23;20.04;48;0326 A2_090LCU_48
1732;13.5;13.5;13.65;19.7;19.55;49;0326 A2_090LCU_49
1733;15;15;16.32;22.41;22.06;50;0326 A2_090LCU_50
1734;15.5;15.5;16.51;22.59;22.23;51;0326 A2_090LCU_51
1735;NA;17.47;17.47;23.52;23.12;53;0326 A2_090LCU_53
1736;NA;17.88;17.88;23.9;23.49;54;0326 A2_090LCU_54
1737;NA;15.02;15.02;21.11;20.85;55;0326 A2_090LCU_55
1738;NA;13.91;13.91;19.97;19.8;56;0326 A2_090LCU_56
1739;NA;13.65;13.65;19.7;19.55;57;0326 A2_090LCU_57
1740;NA;14.47;14.47;20.55;20.33;58;0326 A2_090LCU_58
1741;15;15;15.89;21.99;21.66;59;0326 A2_090LCU_59
1742;14;14;17.88;23.9;23.49;60;0326 A2_090LCU_60
1743;15;15;16.79;22.86;22.49;61;0326 A2_090LCU_61
1744;16;16;19.4;25.3;24.87;62;0326 A2_090LCU_62
1745;14;14;13.02;19.03;18.95;63;0326 A2_090LCU_63
1746;10;10;9.65;15.28;15.57;64;0326 A2_090LCU_64
1747;11;11;6.27;11.18;11.89;65;0326 A2_090LCU_65
1748;NA;16.27;16.27;22.36;22.02;67;0326 A2_090LCU_67
1749;NA;12.43;12.43;18.4;18.37;68;0326 A2_090LCU_68
1750;NA;10.53;10.53;16.29;16.48;69;0326 A2_090LCU_69
1751;NA;12.27;12.27;18.22;18.21;70;0326 A2_090LCU_70
1752;NA;13.55;13.55;19.59;19.45;71;0326 A2_090LCU_71
1753;12.5;12.5;13.5;19.54;19.47;1;0328 A2_099LCU_1
1754;NA;11.16;11.16;17;17.18;2;0328 A2_099LCU_2
1755;NA;10.18;10.18;15.89;16.18;3;0328 A2_099LCU_3
1756;9.5;9.5;9.16;14.71;15.12;4;0328 A2_099LCU_4
1757;NA;12;12;17.93;18.01;5;0328 A2_099LCU_5
1758;NA;12.81;12.81;18.81;18.81;6;0328 A2_099LCU_6
1759;NA;13.86;13.86;19.92;19.82;7;0328 A2_099LCU_7
1760;NA;16.03;16.03;22.13;21.88;8;0328 A2_099LCU_8
1761;12.25;12.25;14.82;20.91;20.74;10;0328 A2_099LCU_10
1762;NA;12.16;12.16;18.11;18.17;11;0328 A2_099LCU_11
1763;NA;13.7;13.7;19.75;19.67;12;0328 A2_099LCU_12
1764;NA;12.05;12.05;17.99;18.07;13;0328 A2_099LCU_13
1765;12;12;15.26;21.36;21.15;14;0328 A2_099LCU_14
1766;NA;16.74;16.74;22.82;22.53;15;0328 A2_099LCU_15
1767;NA;13.55;13.55;19.59;19.52;16;0328 A2_099LCU_16
1768;13.25;13.25;12.65;18.63;18.65;18;0328 A2_099LCU_18
1769;NA;10.65;10.65;16.42;16.66;19;0328 A2_099LCU_19
1770;NA;12.33;12.33;18.28;18.33;20;0328 A2_099LCU_20
1771;NA;14.82;14.82;20.91;20.74;21;0328 A2_099LCU_21
1772;13.5;13.5;16.74;22.82;22.53;22;0328 A2_099LCU_22
1773;11;11;12.16;18.11;18.17;23;0328 A2_099LCU_23
1774;NA;15.31;15.31;21.41;21.2;24;0328 A2_099LCU_24
1775;NA;15.31;15.31;21.41;21.2;25;0328 A2_099LCU_25
1776;NA;11.67;11.67;17.56;17.68;26;0328 A2_099LCU_26
1777;NA;11.33;11.33;17.19;17.35;27;0328 A2_099LCU_27
1778;10.5;10.5;7.72;12.99;13.57;28;0328 A2_099LCU_28
1779;12;12;15.21;21.31;21.11;29;0328 A2_099LCU_29
1780;NA;13.91;13.91;19.97;19.87;30;0328 A2_099LCU_30
1781;NA;11.44;11.44;17.31;17.46;31;0328 A2_099LCU_31
1782;10.5;10.5;12.43;18.4;18.44;32;0328 A2_099LCU_32
1783;NA;12.22;12.22;18.17;18.23;33;0328 A2_099LCU_33
1784;NA;12.54;12.54;18.52;18.55;34;0328 A2_099LCU_34
1785;NA;14.52;14.52;20.6;20.45;35;0328 A2_099LCU_35
1786;NA;12.49;12.49;18.46;18.49;36;0328 A2_099LCU_36
1787;NA;13.81;13.81;19.86;19.77;37;0328 A2_099LCU_37
1788;NA;15.31;15.31;21.41;21.2;38;0328 A2_099LCU_38
1789;NA;16.65;16.65;22.73;22.44;39;0328 A2_099LCU_39
1790;NA;12.81;12.81;18.81;18.81;40;0328 A2_099LCU_40
1791;7.5;7.5;4.25;8.49;9.43;41;0328 A2_099LCU_41
1792;10.5;10.5;7.98;13.3;13.85;42;0328 A2_099LCU_42
1793;NA;10.3;10.3;16.03;16.3;43;0328 A2_099LCU_43
1794;NA;13.81;13.81;19.86;19.77;44;0328 A2_099LCU_44
1795;NA;12.54;12.54;18.52;18.55;45;0328 A2_099LCU_45
1796;NA;14.42;14.42;20.5;20.36;46;0328 A2_099LCU_46
1797;13;13;13.81;19.86;19.77;47;0328 A2_099LCU_47
1798;NA;8.73;8.73;14.2;14.67;48;0328 A2_099LCU_48
1799;12.5;12.5;15.8;21.89;21.65;49;0328 A2_099LCU_49
1800;NA;12.22;12.22;18.17;18.23;50;0328 A2_099LCU_50
1801;NA;12.97;12.97;18.98;18.96;51;0328 A2_099LCU_51
